,company,country,description,location,review,salary,star,title
1,Bloomberg,United Kingdom,Solid understanding of data science principles. Analysts in this role also collaborate with Global Data and News stakeholders to identify new opportunities for...,London,535,None,44.4,News Automation Analyst - Traditional & Simplified Chinese
2,AIG,United Kingdom,The Actuarial Analyst will support the Reporting Manager in a wide range of model and data warehouse development work....,London,2127,None,43.8,AIG Life UK - Actuarial Analyst - Reporting
3,Michael Page UK,United Kingdom,Working with SharePoint as a data source. Provide SQL experience to the Applications team for data extraction and manipulation....,Wimborne,157,None,42.0,Reporting Analyst
4,Coventry and Warwickshire Partnership Trust (CWPT),United Kingdom,Please note that all systems used by the Trust comply with the Data Protection regulations. It is strongly advised that you complete and return your application...,Coventry,2,None,42.0,Contracting and Performance Analyst
5,Harnham,United Kingdom,Junior SAS/SQL Marketing Analyst - Agency. SAS/SQL JUNIOR MARKETING ANALYST - WHAT TO EXPECT:. The salary for this Junior SAS/SQL Marketing Analyst role is £30...,London,None,"£30,000 a year",None,JUNIOR SAS/SQL MARKETING ANALYST - AGENCY
6,Harnham,United Kingdom,Junior CRO Analyst - Agency. Data analysis using Excel / SQL / R is beneficial in this role. You will be the kind of person who loves getting into data to...,London,None,"£30,000 a year",None,JUNIOR CRO ANALYST
7,Willis Towers Watson,United Kingdom,"You will have immediate exposure to real client assignments which will draw on your imagination and creativity as well as your ability to analyse data, draw...",London,457,None,44.4,Reward Analyst Intern Programme London
8,AIG,United Kingdom,Expertise in fleet risk data analysis and statistical software programming and use. Demonstrable experience of contributing to functional specifications for...,London,2127,None,43.8,Risk Consultant Analyst - Motor
9,Santander,United Kingdom,The Santander UK Liquidity and Banking Market Risk department has an exciting opportunity for an experienced Risk Analyst to join its Liquidity Risk team based...,London,922,None,51.0,Liquidity Risk Analyst - London
0,ECMWF,United Kingdom,"Data structures) is required. The Analyst will contribute to the development of distributed computing systems,....",Reading RG2,None,"£56,487 a year",None,Analyst - distributed data handling systems for MARS and Hermes
1,Pension Protection Fund,United Kingdom,MI Analyst / Management Information Analyst / Reports / Data Mining / Reporting Tools / SQL / T-SQL / Excel / UPM / VBA / Coding / Software Development /...,London,3,"£37,925 - £39,463 a year",40.8,MI Analyst / Management Information Analyst / Reports / Data Mining
2,Forsyth Barnes,United Kingdom,"Data Governance Analyst. They need a Data Governance Analyst, who’s key purpose of this role is to support the Data Quality Lead in implementing an effective...",Kent,None,"£50,000 a year",None,Data Analyst
3,Visa,United Kingdom,An analyst you will know how to use data and analytics to deliver significant. Data visualisation skills using Tableau....,London,458,None,51.0,Client Analyst
4,Blueocean Market Intelligence,United Kingdom,"Data access management. Should bring strong technology leadership to drive high quality work in the areas of Data Analytics, Data Visualization with Big Data,...",Swindon,12,None,43.8,Data Coordinator
5,CGI,United Kingdom,"The role includes annual planning such as the consolidation of data from the various financial controllers, and uploading of financial data in order to create...",London,1409,None,43.2,Senior Finance Analyst - Reporting
6,Forward3D,United Kingdom,"Right now, we’re looking for a keen and highly motivated Trainee PPC Analyst with excellent problem solving skills, to provide vital administrative support to...",London,3,None,52.8,Trainee PPC Analyst
7,Barclays,United Kingdom,Job Title Frontline Monitoring Analyst. Barclays are recruiting on a permanent basis for a Frontline Monitoring Analyst to work in Coventry with a corporate...,Coventry,3443,None,51.0,Frontline Monitoring Analyst (Coventry)
8,McGregor Boyall,United Kingdom,Overcoming lack of quality data and prior pension regulations. Understanding the complex nature of legacy pensions....,South East,None,£350 - £450 a day,None,Pensions Data Analyst
0,Lightspeed Research,United Kingdom,"Decision Support Analyst. A trusted global partner for digital data collection, our expertise, sampling methodologies, and innovative technologies provide a...",London,18,None,40.8,Decision Support Analyst
1,Marsh,United Kingdom,"And effectively communicate complex financial data. Data and risk transfer concepts to clients? Based in London, but part of....",London,139,None,43.2,Insurance Linked Securities Analyst
2,innocent,United Kingdom,"For an IT Project Analyst to join our vibrant and growing IT and business. Analysing data in our systems, including Excel....",London,None,None,None,Project Analyst - 15 months FTC
3,Lendlease,United Kingdom,"Utilisation of finance systems, improve accuracy of financial data. Proficient in Excel and ability to adapt to new systems and processes....",London,236,None,43.8,Finance Analyst
4,Bank of England,United Kingdom,Specifying and preparing test data. The Test Analyst is accountable for:. The Technology division manages and supports all aspect of technology delivery across...,London,54,None,43.8,Test Analyst - 12 month Fixed Term Contract/ Secondment
5,Transport for London,United Kingdom,"Service Analyst 024232. Transport for London (TfL) is responsible for keeping London moving, looking after the intricate planning and everyday operation of the...",London,166,None,51.6,Service Analyst
6,Experis,United Kingdom,"Accurate focused data entry for projects. Manage the quality of project data and documentation,. Proficient in Excel....",Cheltenham,392,£120 - £160 a day,43.2,Project Data Administrator / Analyst
7,Pareto Law,United Kingdom,"Graduate Data Analyst. Responsibilities as a Graduate Data Analyst:. As a Graduate Data Analyst, you will join the front line of this multi-national...",Basingstoke,6,"£22,000 - £30,000 a year",39.0,Data Analyst
8,Howett Thorpe,United Kingdom,"Addlestone, Aldershot, Alton, Andover, Ascot, Bagshot, Basingstoke, Bordon, Bournemouth, Bracknell, Camberley, Chertsey, Cobham, Cranleigh, Crawley, Dorking,...",Bracknell,None,"£30,000 - £33,000 a year",None,Data Analyst
9,SF Group,United Kingdom,Analysing data to optimise production planning. You will also be use to working within a fast paced and busy environment....,Leicester,7,"£22,500 a year",19.2,Data Analyst
0,Soma Analytics,United Kingdom,"Learn from large, complex data sets? We are looking for a machine intelligence engineer. Machine Intelligence (AI)....",London,None,None,None,Machine Intelligence Intern
2,Monzo,United Kingdom,"Cassandra for most persistent data storage. We’re a relatively small company, with 48 backend engineers and 170 people in total....",London EC1V,None,"£35,000 a year",None,Engineering: Internships
3,Skyscanner,United Kingdom,"What you can expect as a Data Engineer. As a Data Engineer you'll build and enhance large scale batch and real-time data pipelines, processes and data...",London,3,None,51.0,Data Engineer – London
4,Facebook,United Kingdom,"Guiding the team's direction, and the product roadmapping process, through data. The full-time Data Scientist role has work across the following four areas:....",London,203,None,52.2,"Data Scientist, Analytics Intern (London Summer 2018)"
5,Amazon,United Kingdom,"Enterprise Data Warehouse administration,. The successful candidate will be comfortable working with data pipelines and ETL....",London,18339,None,43.2,Data Engineer
6,Facebook,United Kingdom,Facebook is seeking a Data Science Intern to join our Core Data Science team. Drive the collection of new data and the refinement of existing data sources....,London,203,None,52.2,"Core Data Science, PhD Intern (London 2018)"
7,Expedia,United Kingdom,"We are currently looking for experienced and highly motivated data engineers to join the Hotels.com Data Engineering team, with a primary focus on Acquisition...",London EC1V,469,None,51.0,Data Engineer
8,Monzo,United Kingdom,"Building a data platform that ensures strong data integrity, scales cost efficiently to millions of users (or TBs of new data a day) and enables performant real...",London EC1V,None,None,None,Backend Engineer: Data team
9,Data Idols,United Kingdom,The successful Data Engineer will ideally have:. They are looking for a Data Engineer who has a good understanding of the current Web Analytics landscape...,London,None,£500 - £600 a day,None,Data Engineer
